step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,router_type_Dense,router_type_Hash,router_type_RL-R,router_type_S-Base,loss
0,64,2048,24,16,128,1.0,1,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,0,0,0,1,10.80581182018707
10000,64,2048,24,16,128,1.0,1,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,0,0,0,1,2.5907446484528083
20000,64,2048,24,16,128,1.0,1,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,0,0,0,1,2.453103728180277
30000,64,2048,24,16,128,1.0,1,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,0,0,0,1,2.3868729706929903
40000,64,2048,24,16,128,1.0,1,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,0,0,0,1,2.34861704153597
50000,64,2048,24,16,128,1.0,1,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,0,0,0,1,2.3164016206126443
60000,64,2048,24,16,128,1.0,1,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,0,0,0,1,2.296307546543233
70000,64,2048,24,16,128,1.0,1,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,0,0,0,1,2.2750002655903505
80000,64,2048,24,16,128,1.0,1,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,0,0,0,1,2.2581527876363165
90000,64,2048,24,16,128,1.0,1,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,0,0,0,1,2.242051815300208
100000,64,2048,24,16,128,1.0,1,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,0,0,0,1,2.227717781136239
110000,64,2048,24,16,128,1.0,1,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,0,0,0,1,2.213520230902283
120000,64,2048,24,16,128,1.0,1,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,0,0,0,1,2.1994602712248006
130000,64,2048,24,16,128,1.0,1,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,0,0,0,1,2.1864665092535613
140000,64,2048,24,16,128,1.0,1,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,0,0,0,1,2.173159104751982
150000,64,2048,24,16,128,1.0,1,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,0,0,0,1,2.1607139344042987
160000,64,2048,24,16,128,1.0,1,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,0,0,0,1,2.145130715701072
170000,64,2048,24,16,128,1.0,1,42,0.5,26677542912.0,1308819456.0,1760713253060608.0,130000000000,0,0,0,1,2.131372496171564
