step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,router_type_Dense,router_type_Hash,router_type_RL-R,router_type_S-Base,loss
0,256,1536,12,12,128,1.0,1,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,0,0,0,1,10.762960710727649
10000,256,1536,12,12,128,1.0,1,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,0,0,0,1,2.7183553770045186
20000,256,1536,12,12,128,1.0,1,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,0,0,0,1,2.580694906331202
30000,256,1536,12,12,128,1.0,1,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,0,0,0,1,2.517309703530345
40000,256,1536,12,12,128,1.0,1,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,0,0,0,1,2.475582065844373
50000,256,1536,12,12,128,1.0,1,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,0,0,0,1,2.4463462981426773
60000,256,1536,12,12,128,1.0,1,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,0,0,0,1,2.424664264287187
70000,256,1536,12,12,128,1.0,1,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,0,0,0,1,2.407508455609819
80000,256,1536,12,12,128,1.0,1,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,0,0,0,1,2.390493704918497
90000,256,1536,12,12,128,1.0,1,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,0,0,0,1,2.3747633786712457
100000,256,1536,12,12,128,1.0,1,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,0,0,0,1,2.3621125233522773
110000,256,1536,12,12,128,1.0,1,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,0,0,0,1,2.348103222574944
120000,256,1536,12,12,128,1.0,1,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,0,0,0,1,2.335102624111354
130000,256,1536,12,12,128,1.0,1,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,0,0,0,1,2.3224314560489283
140000,256,1536,12,12,128,1.0,1,42,0.25,14808195072.0,368123904.0,558012888514560.0,130000000000,0,0,0,1,2.309696693852626
