step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,router_type_Dense,router_type_Hash,router_type_RL-R,router_type_S-Base,loss
0,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,0,0,1,10.87282909398672
10000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,0,0,1,2.68650403618639
20000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,0,0,1,2.542600544637278
30000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,0,0,1,2.475530275726065
40000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,0,0,1,2.434267568703305
50000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,0,0,1,2.402133743037598
60000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,0,0,1,2.380009525840564
70000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,0,0,1,2.358193442633272
80000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,0,0,1,2.3415972426606566
90000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,0,0,1,2.326256104643385
100000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,0,0,1,2.3114215064442054
110000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,0,0,1,2.29696916161586
120000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,0,0,1,2.282474814165448
130000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,0,0,1,2.2665545416343367
140000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,0,0,1,2.2542747750548098
150000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,0,0,1,2.239148961954871
160000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,0,0,1,2.2261216569060576
170000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,0,0,1,2.212322320055652
180000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,0,0,1,2.1996350690220137
190000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,0,0,1,2.1854559871540835
200000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,0,0,1,2.1736196580927545
210000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,0,0,1,2.162458420355159
220000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,0,0,1,2.15335654068372
230000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,0,0,1,2.1448099907613907
240000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,0,0,1,2.139590353443704
249000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,0,0,1,2.135097351651067
0,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,1,0,0,10.858317679897132
10000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,1,0,0,2.7189571604732308
20000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,1,0,0,2.5853140389485296
30000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,1,0,0,2.518650246231765
40000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,1,0,0,2.478431309285668
50000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,1,0,0,2.448424321308452
60000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,1,0,0,2.425716739825332
70000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,1,0,0,2.4074518455184872
80000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,1,0,0,2.3901908827357614
90000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,1,0,0,2.374930503858339
100000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,1,0,0,2.358226395510067
110000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,1,0,0,2.3428663710678856
120000,512,1536,12,12,128,1.0,1,42,0.5,58241654784.0,368123904.0,561723740258304.0,130000000000,0,1,0,0,2.32992725185205
