step,num_experts,d_model,num_blocks,num_heads,kqv_size,flop_increase,k,seed,routing_frequency,N,dense_parameter_count,flops_per_step,D,router_type_Dense,router_type_Hash,router_type_RL-R,router_type_S-Base,loss
0,16,1536,12,12,128,1.0,1,42,0.5,2068735104.0,368123904.0,558787190587392.0,130000000000,0,0,1,0,10.858917717355208
10000,16,1536,12,12,128,1.0,1,42,0.5,2068735104.0,368123904.0,558787190587392.0,130000000000,0,0,1,0,2.768512237616408
20000,16,1536,12,12,128,1.0,1,42,0.5,2068735104.0,368123904.0,558787190587392.0,130000000000,0,0,1,0,2.6388841782123054
30000,16,1536,12,12,128,1.0,1,42,0.5,2068735104.0,368123904.0,558787190587392.0,130000000000,0,0,1,0,2.5791768115622693
40000,16,1536,12,12,128,1.0,1,42,0.5,2068735104.0,368123904.0,558787190587392.0,130000000000,0,0,1,0,2.5426647289719333
50000,16,1536,12,12,128,1.0,1,42,0.5,2068735104.0,368123904.0,558787190587392.0,130000000000,0,0,1,0,2.515682962634782
60000,16,1536,12,12,128,1.0,1,42,0.5,2068735104.0,368123904.0,558787190587392.0,130000000000,0,0,1,0,2.493824827622026
70000,16,1536,12,12,128,1.0,1,42,0.5,2068735104.0,368123904.0,558787190587392.0,130000000000,0,0,1,0,2.4782506094806704
80000,16,1536,12,12,128,1.0,1,42,0.5,2068735104.0,368123904.0,558787190587392.0,130000000000,0,0,1,0,2.463908632197892
90000,16,1536,12,12,128,1.0,1,42,0.5,2068735104.0,368123904.0,558787190587392.0,130000000000,0,0,1,0,2.450590013881522
100000,16,1536,12,12,128,1.0,1,42,0.5,2068735104.0,368123904.0,558787190587392.0,130000000000,0,0,1,0,2.440049323079054
110000,16,1536,12,12,128,1.0,1,42,0.5,2068735104.0,368123904.0,558787190587392.0,130000000000,0,0,1,0,2.428093675093685
120000,16,1536,12,12,128,1.0,1,42,0.5,2068735104.0,368123904.0,558787190587392.0,130000000000,0,0,1,0,2.415121160350469
130000,16,1536,12,12,128,1.0,1,42,0.5,2068735104.0,368123904.0,558787190587392.0,130000000000,0,0,1,0,2.404455199432778
140000,16,1536,12,12,128,1.0,1,42,0.5,2068735104.0,368123904.0,558787190587392.0,130000000000,0,0,1,0,2.392662250128664
150000,16,1536,12,12,128,1.0,1,42,0.5,2068735104.0,368123904.0,558787190587392.0,130000000000,0,0,1,0,2.382157758307273
160000,16,1536,12,12,128,1.0,1,42,0.5,2068735104.0,368123904.0,558787190587392.0,130000000000,0,0,1,0,2.370480980189714
170000,16,1536,12,12,128,1.0,1,42,0.5,2068735104.0,368123904.0,558787190587392.0,130000000000,0,0,1,0,2.360697172702191
180000,16,1536,12,12,128,1.0,1,42,0.5,2068735104.0,368123904.0,558787190587392.0,130000000000,0,0,1,0,2.3501145284610554
190000,16,1536,12,12,128,1.0,1,42,0.5,2068735104.0,368123904.0,558787190587392.0,130000000000,0,0,1,0,2.340015504574449
200000,16,1536,12,12,128,1.0,1,42,0.5,2068735104.0,368123904.0,558787190587392.0,130000000000,0,0,1,0,2.331552074595083
210000,16,1536,12,12,128,1.0,1,42,0.5,2068735104.0,368123904.0,558787190587392.0,130000000000,0,0,1,0,2.323486980957762
220000,16,1536,12,12,128,1.0,1,42,0.5,2068735104.0,368123904.0,558787190587392.0,130000000000,0,0,1,0,2.315725004603566
230000,16,1536,12,12,128,1.0,1,42,0.5,2068735104.0,368123904.0,558787190587392.0,130000000000,0,0,1,0,2.3110611888689707
240000,16,1536,12,12,128,1.0,1,42,0.5,2068735104.0,368123904.0,558787190587392.0,130000000000,0,0,1,0,2.3058521751652954
249000,16,1536,12,12,128,1.0,1,42,0.5,2068735104.0,368123904.0,558787190587392.0,130000000000,0,0,1,0,2.302313134564204
